state,year,month,month_num,date,pms_price
Jigawa,2022,Feb,2,2022-02-01,165.0
Jigawa,2022,Mar,3,2022-03-01,165.71
Jigawa,2022,Apr,4,2022-04-01,169.06
Jigawa,2022,May,5,2022-05-01,176.43
Jigawa,2022,Jun,6,2022-06-01,170.0
Jigawa,2022,Jul,7,2022-07-01,192.33
Jigawa,2022,Aug,8,2022-08-01,210.5
Jigawa,2022,Sep,9,2022-09-01,205.62
Jigawa,2022,Oct,10,2022-10-01,205.77
Jigawa,2022,Nov,11,2022-11-01,210.25
Jigawa,2022,Dec,12,2022-12-01,168.8
Jigawa,2023,Jan,1,2023-01-01,281.43
Jigawa,2023,Feb,2,2023-02-01,281.07
Jigawa,2023,Mar,3,2023-03-01,316.67
Jigawa,2023,Apr,4,2023-04-01,305.0
Jigawa,2023,May,5,2023-05-01,297.5
Jigawa,2023,Jun,6,2023-06-01,556.67
Jigawa,2023,Jul,7,2023-07-01,625.8
Jigawa,2023,Aug,8,2023-08-01,619.0
Jigawa,2023,Sep,9,2023-09-01,617.42
Jigawa,2023,Oct,10,2023-10-01,627.5
Jigawa,2023,Nov,11,2023-11-01,677.67
Jigawa,2023,Dec,12,2023-12-01,682.0
Jigawa,2024,Jan,1,2024-01-01,679.67
Jigawa,2024,Feb,2,2024-02-01,696.43
Jigawa,2024,Mar,3,2024-03-01,708.33
Jigawa,2024,Apr,4,2024-04-01,711.54
Jigawa,2024,May,5,2024-05-01,937.5
Jigawa,2024,Jun,6,2024-06-01,847.0
Jigawa,2024,Jul,7,2024-07-01,903.08
Jigawa,2024,Aug,8,2024-08-01,902.67
Jigawa,2024,Sep,9,2024-09-01,1063.33
Jigawa,2024,Oct,10,2024-10-01,1288.18
Kaduna,2016,Jan,1,2016-01-01,95.7
Kaduna,2017,Mar,3,2017-03-01,153.0
Kaduna,2017,Apr,4,2017-04-01,145.0
Kaduna,2017,May,5,2017-05-01,148.7
Kaduna,2017,Jun,6,2017-06-01,148.8
Kaduna,2017,Jul,7,2017-07-01,145.0
Kaduna,2017,Aug,8,2017-08-01,144.8
Kaduna,2017,Sep,9,2017-09-01,145.5
Kaduna,2017,Oct,10,2017-10-01,144.83
Kaduna,2017,Nov,11,2017-11-01,145.0
Kaduna,2017,Dec,12,2017-12-01,162.81
Kaduna,2018,Jan,1,2018-01-01,215.91
Kaduna,2018,Feb,2,2018-02-01,165.86
Kaduna,2018,Mar,3,2018-03-01,147.29
Kaduna,2018,Apr,4,2018-04-01,153.85
Kaduna,2018,May,5,2018-05-01,150.81
Kaduna,2018,Jun,6,2018-06-01,150.75
Kaduna,2018,Jul,7,2018-07-01,150.75
Kaduna,2018,Aug,8,2018-08-01,151.48
Kaduna,2018,Sep,9,2018-09-01,150.53
Kaduna,2018,Oct,10,2018-10-01,150.75
Kaduna,2018,Nov,11,2018-11-01,156.75
Kaduna,2018,Dec,12,2018-12-01,145.25
Kaduna,2019,Jan,1,2019-01-01,146.22
Kaduna,2019,Feb,2,2019-02-01,146.08
Kaduna,2019,Mar,3,2019-03-01,144.44
Kaduna,2019,Apr,4,2019-04-01,144.69
Kaduna,2019,May,5,2019-05-01,144.8
Kaduna,2021,Sep,9,2021-09-01,165.34
Kaduna,2021,Oct,10,2021-10-01,170.1
Kaduna,2021,Dec,12,2021-12-01,164.92
Kaduna,2022,Jan,1,2022-01-01,165.53
Kaduna,2022,Feb,2,2022-02-01,189.09
Kaduna,2022,Mar,3,2022-03-01,208.6
Kaduna,2022,Apr,4,2022-04-01,202.94
Kaduna,2022,May,5,2022-05-01,183.25
Kaduna,2022,Jun,6,2022-06-01,190.8
Kaduna,2022,Jul,7,2022-07-01,193.0
Kaduna,2022,Aug,8,2022-08-01,210.94
Kaduna,2022,Sep,9,2022-09-01,199.62
Kaduna,2022,Oct,10,2022-10-01,189.23
Kaduna,2022,Nov,11,2022-11-01,198.5
Kaduna,2022,Dec,12,2022-12-01,164.92
Kaduna,2023,Jan,1,2023-01-01,281.07
Kaduna,2023,Feb,2,2023-02-01,286.36
Kaduna,2023,Mar,3,2023-03-01,288.93
Kaduna,2023,Apr,4,2023-04-01,262.31
Kaduna,2023,May,5,2023-05-01,280.0
Kaduna,2023,Jun,6,2023-06-01,549.53
Kaduna,2023,Jul,7,2023-07-01,626.75
Kaduna,2023,Aug,8,2023-08-01,622.47
Kaduna,2023,Sep,9,2023-09-01,620.4
Kaduna,2023,Oct,10,2023-10-01,642.86
Kaduna,2023,Nov,11,2023-11-01,620.29
Kaduna,2023,Dec,12,2023-12-01,673.67
Kaduna,2024,Jan,1,2024-01-01,640.0
Kaduna,2024,Feb,2,2024-02-01,678.42
Kaduna,2024,Mar,3,2024-03-01,683.93
Kaduna,2024,Apr,4,2024-04-01,699.64
Kaduna,2024,May,5,2024-05-01,815.94
Kaduna,2024,Jun,6,2024-06-01,709.58
Kaduna,2024,Jul,7,2024-07-01,763.0
Kaduna,2024,Aug,8,2024-08-01,887.06
Kaduna,2024,Sep,9,2024-09-01,1074.62
Kaduna,2024,Oct,10,2024-10-01,1163.7
Kano,2016,Jan,1,2016-01-01,99.1
Kano,2017,Mar,3,2017-03-01,145.0
Kano,2017,Apr,4,2017-04-01,148.0
Kano,2017,May,5,2017-05-01,145.4
Kano,2017,Jun,6,2017-06-01,145.3
Kano,2017,Jul,7,2017-07-01,145.0
Kano,2017,Aug,8,2017-08-01,144.2
Kano,2017,Sep,9,2017-09-01,144.6
Kano,2017,Oct,10,2017-10-01,144.27
Kano,2017,Nov,11,2017-11-01,144.93
Kano,2017,Dec,12,2017-12-01,165.0
Kano,2018,Jan,1,2018-01-01,182.14
Kano,2018,Feb,2,2018-02-01,155.0
Kano,2018,Mar,3,2018-03-01,147.19
Kano,2018,Apr,4,2018-04-01,145.16
Kano,2018,May,5,2018-05-01,144.87
Kano,2018,Jun,6,2018-06-01,145.79
Kano,2018,Jul,7,2018-07-01,144.78
Kano,2018,Aug,8,2018-08-01,144.89
Kano,2018,Sep,9,2018-09-01,144.87
Kano,2018,Oct,10,2018-10-01,145.79
Kano,2018,Nov,11,2018-11-01,147.79
Kano,2018,Dec,12,2018-12-01,144.87
Kano,2019,Jan,1,2019-01-01,145.0
Kano,2019,Feb,2,2019-02-01,145.0
Kano,2019,Mar,3,2019-03-01,145.21
Kano,2019,Apr,4,2019-04-01,145.35
Kano,2019,May,5,2019-05-01,145.35
Kano,2021,Sep,9,2021-09-01,160.83
Kano,2021,Oct,10,2021-10-01,168.87
Kano,2021,Dec,12,2021-12-01,163.57
Kano,2022,Jan,1,2022-01-01,171.67
Kano,2022,Feb,2,2022-02-01,175.56
Kano,2022,Mar,3,2022-03-01,181.67
Kano,2022,Apr,4,2022-04-01,171.56
Kano,2022,May,5,2022-05-01,175.0
Kano,2022,Jun,6,2022-06-01,183.57
Kano,2022,Jul,7,2022-07-01,196.71
Kano,2022,Aug,8,2022-08-01,200.29
Kano,2022,Sep,9,2022-09-01,207.5
Kano,2022,Oct,10,2022-10-01,210.14
Kano,2022,Nov,11,2022-11-01,205.08
Kano,2022,Dec,12,2022-12-01,163.57
Kano,2023,Jan,1,2023-01-01,286.36
Kano,2023,Feb,2,2023-02-01,246.11
Kano,2023,Mar,3,2023-03-01,290.42
Kano,2023,Apr,4,2023-04-01,273.33
Kano,2023,May,5,2023-05-01,229.32
Kano,2023,Jun,6,2023-06-01,561.82
Kano,2023,Jul,7,2023-07-01,621.55
Kano,2023,Aug,8,2023-08-01,627.0
Kano,2023,Sep,9,2023-09-01,625.0
Kano,2023,Oct,10,2023-10-01,642.73
Kano,2023,Nov,11,2023-11-01,668.64
Kano,2023,Dec,12,2023-12-01,602.78
Kano,2024,Jan,1,2024-01-01,678.27
Kano,2024,Feb,2,2024-02-01,675.0
Kano,2024,Mar,3,2024-03-01,685.71
Kano,2024,Apr,4,2024-04-01,700.0
Kano,2024,May,5,2024-05-01,792.86
Kano,2024,Jun,6,2024-06-01,715.45
Kano,2024,Jul,7,2024-07-01,755.36
Kano,2024,Aug,8,2024-08-01,881.43
Kano,2024,Sep,9,2024-09-01,1051.2
Kano,2024,Oct,10,2024-10-01,1170.83
Katsina,2016,Jan,1,2016-01-01,95.5
Katsina,2017,Mar,3,2017-03-01,145.9
Katsina,2017,Apr,4,2017-04-01,146.0
Katsina,2017,May,5,2017-05-01,145.0
Katsina,2017,Jun,6,2017-06-01,150.3
Katsina,2017,Jul,7,2017-07-01,145.0
Katsina,2017,Aug,8,2017-08-01,144.4
Katsina,2017,Sep,9,2017-09-01,144.1
Katsina,2017,Oct,10,2017-10-01,143.73
Katsina,2017,Nov,11,2017-11-01,144.08
Katsina,2017,Dec,12,2017-12-01,160.0
Katsina,2018,Jan,1,2018-01-01,209.32
Katsina,2018,Feb,2,2018-02-01,160.15
Katsina,2018,Mar,3,2018-03-01,156.67
Katsina,2018,Apr,4,2018-04-01,147.83
Katsina,2018,May,5,2018-05-01,144.82
Katsina,2018,Jun,6,2018-06-01,144.95
Katsina,2018,Jul,7,2018-07-01,144.0
Katsina,2018,Aug,8,2018-08-01,144.08
Katsina,2018,Sep,9,2018-09-01,143.63
Katsina,2018,Oct,10,2018-10-01,144.45
Katsina,2018,Nov,11,2018-11-01,144.45
Katsina,2018,Dec,12,2018-12-01,144.31
Katsina,2019,Jan,1,2019-01-01,145.0
Katsina,2019,Feb,2,2019-02-01,145.0
Katsina,2019,Mar,3,2019-03-01,145.23
Katsina,2019,Apr,4,2019-04-01,143.5
Katsina,2019,May,5,2019-05-01,142.5
Katsina,2021,Sep,9,2021-09-01,162.68
Katsina,2021,Oct,10,2021-10-01,164.29
Katsina,2021,Dec,12,2021-12-01,163.57
Katsina,2022,Jan,1,2022-01-01,165.31
Katsina,2022,Feb,2,2022-02-01,166.9
Katsina,2022,Mar,3,2022-03-01,170.14
Katsina,2022,Apr,4,2022-04-01,165.25
Katsina,2022,May,5,2022-05-01,178.08
Katsina,2022,Jun,6,2022-06-01,180.7
Katsina,2022,Jul,7,2022-07-01,186.75
Katsina,2022,Aug,8,2022-08-01,190.56
Katsina,2022,Sep,9,2022-09-01,192.03
Katsina,2022,Oct,10,2022-10-01,195.52
Katsina,2022,Nov,11,2022-11-01,198.18
Katsina,2022,Dec,12,2022-12-01,165.0
Katsina,2023,Jan,1,2023-01-01,246.11
Katsina,2023,Feb,2,2023-02-01,270.88
Katsina,2023,Mar,3,2023-03-01,306.25
Katsina,2023,Apr,4,2023-04-01,295.44
Katsina,2023,May,5,2023-05-01,254.29
Katsina,2023,Jun,6,2023-06-01,546.67
Katsina,2023,Jul,7,2023-07-01,604.55
Katsina,2023,Aug,8,2023-08-01,619.1
Katsina,2023,Sep,9,2023-09-01,626.75
Katsina,2023,Oct,10,2023-10-01,639.82
Katsina,2023,Nov,11,2023-11-01,667.14
Katsina,2023,Dec,12,2023-12-01,665.0
Katsina,2024,Jan,1,2024-01-01,680.4
Katsina,2024,Feb,2,2024-02-01,680.0
Katsina,2024,Mar,3,2024-03-01,694.17
Katsina,2024,Apr,4,2024-04-01,697.73
Katsina,2024,May,5,2024-05-01,782.22
Katsina,2024,Jun,6,2024-06-01,742.5
Katsina,2024,Jul,7,2024-07-01,950.0
Katsina,2024,Aug,8,2024-08-01,781.25
Katsina,2024,Sep,9,2024-09-01,1096.15
Katsina,2024,Oct,10,2024-10-01,1100.0
Kebbi,2016,Jan,1,2016-01-01,117.1
Kebbi,2017,Mar,3,2017-03-01,153.8
Kebbi,2017,Apr,4,2017-04-01,161.0
Kebbi,2017,May,5,2017-05-01,157.9
Kebbi,2017,Jun,6,2017-06-01,157.1
Kebbi,2017,Jul,7,2017-07-01,145.0
Kebbi,2017,Aug,8,2017-08-01,145.0
Kebbi,2017,Sep,9,2017-09-01,145.6
Kebbi,2017,Oct,10,2017-10-01,148.55
Kebbi,2017,Nov,11,2017-11-01,145.0
Kebbi,2017,Dec,12,2017-12-01,210.08
Kebbi,2018,Jan,1,2018-01-01,181.33
Kebbi,2018,Feb,2,2018-02-01,200.25
Kebbi,2018,Mar,3,2018-03-01,177.65
Kebbi,2018,Apr,4,2018-04-01,163.71
Kebbi,2018,May,5,2018-05-01,152.22
Kebbi,2018,Jun,6,2018-06-01,158.24
Kebbi,2018,Jul,7,2018-07-01,148.42
Kebbi,2018,Aug,8,2018-08-01,152.94
Kebbi,2018,Sep,9,2018-09-01,150.0
Kebbi,2018,Oct,10,2018-10-01,155.24
Kebbi,2018,Nov,11,2018-11-01,158.24
Kebbi,2018,Dec,12,2018-12-01,146.15
Kebbi,2019,Jan,1,2019-01-01,146.0
Kebbi,2019,Feb,2,2019-02-01,145.56
Kebbi,2019,Mar,3,2019-03-01,146.75
Kebbi,2019,Apr,4,2019-04-01,147.07
Kebbi,2019,May,5,2019-05-01,146.0
Kebbi,2021,Sep,9,2021-09-01,164.86
Kebbi,2021,Oct,10,2021-10-01,165.22
Kebbi,2021,Dec,12,2021-12-01,163.0
Kebbi,2022,Jan,1,2022-01-01,176.11
Kebbi,2022,Feb,2,2022-02-01,180.0
Kebbi,2022,Mar,3,2022-03-01,194.17
Kebbi,2022,Apr,4,2022-04-01,168.88
Kebbi,2022,May,5,2022-05-01,170.0
Kebbi,2022,Jun,6,2022-06-01,165.33
Kebbi,2022,Jul,7,2022-07-01,200.11
Kebbi,2022,Aug,8,2022-08-01,205.14
Kebbi,2022,Sep,9,2022-09-01,203.08
Kebbi,2022,Oct,10,2022-10-01,211.0
Kebbi,2022,Nov,11,2022-11-01,208.0
Kebbi,2022,Dec,12,2022-12-01,164.4
Kebbi,2023,Jan,1,2023-01-01,270.88
Kebbi,2023,Feb,2,2023-02-01,191.43
Kebbi,2023,Mar,3,2023-03-01,261.17
Kebbi,2023,Apr,4,2023-04-01,247.2
Kebbi,2023,May,5,2023-05-01,286.4
Kebbi,2023,Jun,6,2023-06-01,545.56
Kebbi,2023,Jul,7,2023-07-01,628.75
Kebbi,2023,Aug,8,2023-08-01,621.88
Kebbi,2023,Sep,9,2023-09-01,625.11
Kebbi,2023,Oct,10,2023-10-01,628.33
Kebbi,2023,Nov,11,2023-11-01,691.0
Kebbi,2023,Dec,12,2023-12-01,715.62
Kebbi,2024,Jan,1,2024-01-01,796.67
Kebbi,2024,Feb,2,2024-02-01,746.67
Kebbi,2024,Mar,3,2024-03-01,727.2
Kebbi,2024,Apr,4,2024-04-01,722.86
Kebbi,2024,May,5,2024-05-01,880.0
Kebbi,2024,Jun,6,2024-06-01,742.31
Kebbi,2024,Jul,7,2024-07-01,822.14
Kebbi,2024,Aug,8,2024-08-01,808.67
Kebbi,2024,Sep,9,2024-09-01,986.67
Kebbi,2024,Oct,10,2024-10-01,1189.25
Kogi,2016,Jan,1,2016-01-01,127.1
Kogi,2017,Mar,3,2017-03-01,154.0
Kogi,2017,Apr,4,2017-04-01,147.0
Kogi,2017,May,5,2017-05-01,148.9
Kogi,2017,Jun,6,2017-06-01,148.9
Kogi,2017,Jul,7,2017-07-01,146.7
Kogi,2017,Aug,8,2017-08-01,144.6
Kogi,2017,Sep,9,2017-09-01,144.6
Kogi,2017,Oct,10,2017-10-01,146.67
Kogi,2017,Nov,11,2017-11-01,145.0
Kogi,2017,Dec,12,2017-12-01,200.0
Kogi,2018,Jan,1,2018-01-01,152.83
Kogi,2018,Feb,2,2018-02-01,194.81
Kogi,2018,Mar,3,2018-03-01,163.33
Kogi,2018,Apr,4,2018-04-01,160.79
Kogi,2018,May,5,2018-05-01,159.17
Kogi,2018,Jun,6,2018-06-01,150.91
Kogi,2018,Jul,7,2018-07-01,148.89
Kogi,2018,Aug,8,2018-08-01,150.13
Kogi,2018,Sep,9,2018-09-01,147.15
Kogi,2018,Oct,10,2018-10-01,148.33
Kogi,2018,Nov,11,2018-11-01,147.86
Kogi,2018,Dec,12,2018-12-01,146.67
Kogi,2019,Jan,1,2019-01-01,145.82
Kogi,2019,Feb,2,2019-02-01,145.5
Kogi,2019,Mar,3,2019-03-01,146.09
Kogi,2019,Apr,4,2019-04-01,147.88
Kogi,2019,May,5,2019-05-01,146.0
Kogi,2021,Sep,9,2021-09-01,164.38
Kogi,2021,Oct,10,2021-10-01,163.62
Kogi,2021,Dec,12,2021-12-01,162.5
Kogi,2022,Jan,1,2022-01-01,167.54
Kogi,2022,Feb,2,2022-02-01,167.88
Kogi,2022,Mar,3,2022-03-01,168.92
Kogi,2022,Apr,4,2022-04-01,168.89
Kogi,2022,May,5,2022-05-01,168.0
Kogi,2022,Jun,6,2022-06-01,168.3
Kogi,2022,Jul,7,2022-07-01,205.24
Kogi,2022,Aug,8,2022-08-01,202.09
Kogi,2022,Sep,9,2022-09-01,194.29
Kogi,2022,Oct,10,2022-10-01,204.33
Kogi,2022,Nov,11,2022-11-01,212.38
Kogi,2022,Dec,12,2022-12-01,168.92
Kogi,2023,Jan,1,2023-01-01,236.54
Kogi,2023,Feb,2,2023-02-01,235.43
Kogi,2023,Mar,3,2023-03-01,210.0
Kogi,2023,Apr,4,2023-04-01,206.11
Kogi,2023,May,5,2023-05-01,220.38
Kogi,2023,Jun,6,2023-06-01,550.83
Kogi,2023,Jul,7,2023-07-01,549.09
Kogi,2023,Aug,8,2023-08-01,632.11
Kogi,2023,Sep,9,2023-09-01,629.44
Kogi,2023,Oct,10,2023-10-01,640.0
Kogi,2023,Nov,11,2023-11-01,649.17
Kogi,2023,Dec,12,2023-12-01,660.91
Kogi,2024,Jan,1,2024-01-01,626.79
Kogi,2024,Feb,2,2024-02-01,675.5
Kogi,2024,Mar,3,2024-03-01,690.59
Kogi,2024,Apr,4,2024-04-01,797.78
Kogi,2024,May,5,2024-05-01,697.66
Kogi,2024,Jun,6,2024-06-01,789.47
Kogi,2024,Jul,7,2024-07-01,751.43
Kogi,2024,Aug,8,2024-08-01,842.81
Kogi,2024,Sep,9,2024-09-01,1063.09
Kogi,2024,Oct,10,2024-10-01,1193.14
Kwara,2016,Jan,1,2016-01-01,112.6
Kwara,2017,Mar,3,2017-03-01,145.0
Kwara,2017,Apr,4,2017-04-01,149.0
Kwara,2017,May,5,2017-05-01,153.0
Kwara,2017,Jun,6,2017-06-01,145.5
Kwara,2017,Jul,7,2017-07-01,145.9
Kwara,2017,Aug,8,2017-08-01,145.0
Kwara,2017,Sep,9,2017-09-01,144.1
Kwara,2017,Oct,10,2017-10-01,145.75
Kwara,2017,Nov,11,2017-11-01,145.0
Kwara,2017,Dec,12,2017-12-01,170.0
Kwara,2018,Jan,1,2018-01-01,206.18
Kwara,2018,Feb,2,2018-02-01,156.25
Kwara,2018,Mar,3,2018-03-01,160.0
Kwara,2018,Apr,4,2018-04-01,145.0
Kwara,2018,May,5,2018-05-01,145.73
Kwara,2018,Jun,6,2018-06-01,145.83
Kwara,2018,Jul,7,2018-07-01,147.22
Kwara,2018,Aug,8,2018-08-01,152.86
Kwara,2018,Sep,9,2018-09-01,145.71
Kwara,2018,Oct,10,2018-10-01,150.89
Kwara,2018,Nov,11,2018-11-01,145.33
Kwara,2018,Dec,12,2018-12-01,146.11
Kwara,2019,Jan,1,2019-01-01,145.62
Kwara,2019,Feb,2,2019-02-01,145.38
Kwara,2019,Mar,3,2019-03-01,144.78
Kwara,2019,Apr,4,2019-04-01,146.86
Kwara,2019,May,5,2019-05-01,146.14
Kwara,2021,Sep,9,2021-09-01,163.7
Kwara,2021,Oct,10,2021-10-01,160.0
Kwara,2021,Dec,12,2021-12-01,165.0
Kwara,2022,Jan,1,2022-01-01,164.53
Kwara,2022,Feb,2,2022-02-01,165.72
Kwara,2022,Mar,3,2022-03-01,165.95
Kwara,2022,Apr,4,2022-04-01,165.42
Kwara,2022,May,5,2022-05-01,169.29
Kwara,2022,Jun,6,2022-06-01,166.25
Kwara,2022,Jul,7,2022-07-01,185.0
Kwara,2022,Aug,8,2022-08-01,189.0
Kwara,2022,Sep,9,2022-09-01,188.85
Kwara,2022,Oct,10,2022-10-01,189.0
Kwara,2022,Nov,11,2022-11-01,217.14
Kwara,2022,Dec,12,2022-12-01,165.0
Kwara,2023,Jan,1,2023-01-01,229.38
Kwara,2023,Feb,2,2023-02-01,307.85
Kwara,2023,Mar,3,2023-03-01,215.0
Kwara,2023,Apr,4,2023-04-01,212.0
Kwara,2023,May,5,2023-05-01,212.5
Kwara,2023,Jun,6,2023-06-01,540.0
Kwara,2023,Jul,7,2023-07-01,535.44
Kwara,2023,Aug,8,2023-08-01,618.0
Kwara,2023,Sep,9,2023-09-01,618.55
Kwara,2023,Oct,10,2023-10-01,624.29
Kwara,2023,Nov,11,2023-11-01,642.5
Kwara,2023,Dec,12,2023-12-01,650.62
Kwara,2024,Jan,1,2024-01-01,614.9
Kwara,2024,Feb,2,2024-02-01,650.0
Kwara,2024,Mar,3,2024-03-01,665.68
Kwara,2024,Apr,4,2024-04-01,650.0
Kwara,2024,May,5,2024-05-01,645.15
Kwara,2024,Jun,6,2024-06-01,650.0
Kwara,2024,Jul,7,2024-07-01,650.0
Kwara,2024,Aug,8,2024-08-01,747.5
Kwara,2024,Sep,9,2024-09-01,1045.44
Kwara,2024,Oct,10,2024-10-01,1162.46
Lagos,2016,Jan,1,2016-01-01,91.1
Lagos,2017,Mar,3,2017-03-01,147.5
Lagos,2017,Apr,4,2017-04-01,148.0
Lagos,2017,May,5,2017-05-01,145.0
Lagos,2017,Jun,6,2017-06-01,145.7
Lagos,2017,Jul,7,2017-07-01,145.3
Lagos,2017,Aug,8,2017-08-01,143.3
Lagos,2017,Sep,9,2017-09-01,143.2
Lagos,2017,Oct,10,2017-10-01,144.33
Lagos,2017,Nov,11,2017-11-01,144.33
Lagos,2017,Dec,12,2017-12-01,149.87
Lagos,2018,Jan,1,2018-01-01,161.43
Lagos,2018,Feb,2,2018-02-01,145.0
Lagos,2018,Mar,3,2018-03-01,155.25
Lagos,2018,Apr,4,2018-04-01,148.1
Lagos,2018,May,5,2018-05-01,145.81
Lagos,2018,Jun,6,2018-06-01,144.91
Lagos,2018,Jul,7,2018-07-01,145.81
Lagos,2018,Aug,8,2018-08-01,145.0
Lagos,2018,Sep,9,2018-09-01,147.38
Lagos,2018,Oct,10,2018-10-01,145.0
Lagos,2018,Nov,11,2018-11-01,145.05
Lagos,2018,Dec,12,2018-12-01,145.0
Lagos,2019,Jan,1,2019-01-01,144.87
Lagos,2019,Feb,2,2019-02-01,144.88
Lagos,2019,Mar,3,2019-03-01,145.0
Lagos,2019,Apr,4,2019-04-01,145.0
Lagos,2019,May,5,2019-05-01,144.9
Lagos,2021,Sep,9,2021-09-01,167.8
Lagos,2021,Oct,10,2021-10-01,162.67
Lagos,2021,Dec,12,2021-12-01,163.72
Lagos,2022,Jan,1,2022-01-01,163.26
Lagos,2022,Feb,2,2022-02-01,168.16
Lagos,2022,Mar,3,2022-03-01,172.59
Lagos,2022,Apr,4,2022-04-01,165.13
Lagos,2022,May,5,2022-05-01,168.24
Lagos,2022,Jun,6,2022-06-01,171.75
Lagos,2022,Jul,7,2022-07-01,202.78
Lagos,2022,Aug,8,2022-08-01,190.0
Lagos,2022,Sep,9,2022-09-01,197.14
Lagos,2022,Oct,10,2022-10-01,200.5
Lagos,2022,Nov,11,2022-11-01,205.01
Lagos,2022,Dec,12,2022-12-01,163.72
Lagos,2023,Jan,1,2023-01-01,245.43
Lagos,2023,Feb,2,2023-02-01,300.69
Lagos,2023,Mar,3,2023-03-01,212.75
Lagos,2023,Apr,4,2023-04-01,207.71
Lagos,2023,May,5,2023-05-01,213.89
Lagos,2023,Jun,6,2023-06-01,538.13
Lagos,2023,Jul,7,2023-07-01,615.1
Lagos,2023,Aug,8,2023-08-01,620.69
Lagos,2023,Sep,9,2023-09-01,624.89
Lagos,2023,Oct,10,2023-10-01,590.95
Lagos,2023,Nov,11,2023-11-01,623.12
Lagos,2023,Dec,12,2023-12-01,612.72
Lagos,2024,Jan,1,2024-01-01,663.05
Lagos,2024,Feb,2,2024-02-01,654.23
Lagos,2024,Mar,3,2024-03-01,630.75
Lagos,2024,Apr,4,2024-04-01,602.55
Lagos,2024,May,5,2024-05-01,636.8
Lagos,2024,Jun,6,2024-06-01,626.94
Lagos,2024,Jul,7,2024-07-01,693.82
Lagos,2024,Aug,8,2024-08-01,765.29
Lagos,2024,Sep,9,2024-09-01,1000.48
Lagos,2024,Oct,10,2024-10-01,1080.95
Nasarawa,2016,Jan,1,2016-01-01,120.5
Nasarawa,2017,Mar,3,2017-03-01,145.9
Nasarawa,2017,Apr,4,2017-04-01,150.0
Nasarawa,2017,May,5,2017-05-01,148.1
Nasarawa,2017,Jun,6,2017-06-01,146.1
Nasarawa,2017,Jul,7,2017-07-01,149.4
Nasarawa,2017,Aug,8,2017-08-01,143.0
Nasarawa,2017,Sep,9,2017-09-01,145.0
Nasarawa,2017,Oct,10,2017-10-01,146.0
Nasarawa,2017,Nov,11,2017-11-01,144.0
Nasarawa,2017,Dec,12,2017-12-01,180.0
Nasarawa,2018,Jan,1,2018-01-01,168.13
Nasarawa,2018,Feb,2,2018-02-01,150.17
Nasarawa,2018,Mar,3,2018-03-01,165.53
Nasarawa,2018,Apr,4,2018-04-01,145.92
Nasarawa,2018,May,5,2018-05-01,145.25
Nasarawa,2018,Jun,6,2018-06-01,145.14
Nasarawa,2018,Jul,7,2018-07-01,145.71
Nasarawa,2018,Aug,8,2018-08-01,146.23
Nasarawa,2018,Sep,9,2018-09-01,147.14
Nasarawa,2018,Oct,10,2018-10-01,145.79
Nasarawa,2018,Nov,11,2018-11-01,147.87
Nasarawa,2018,Dec,12,2018-12-01,145.36
Nasarawa,2019,Jan,1,2019-01-01,145.0
Nasarawa,2019,Feb,2,2019-02-01,145.26
Nasarawa,2019,Mar,3,2019-03-01,146.33
Nasarawa,2019,Apr,4,2019-04-01,146.83
Nasarawa,2019,May,5,2019-05-01,145.46
Nasarawa,2021,Oct,10,2021-10-01,170.45
Nasarawa,2021,Dec,12,2021-12-01,167.36
Nasarawa,2022,Jun,6,2022-06-01,167.0
Nasarawa,2022,Jul,7,2022-07-01,205.5
Nasarawa,2022,Aug,8,2022-08-01,197.21
Nasarawa,2022,Sep,9,2022-09-01,193.21
Nasarawa,2022,Oct,10,2022-10-01,195.0
Nasarawa,2022,Nov,11,2022-11-01,210.42
Nasarawa,2022,Dec,12,2022-12-01,167.36
Nasarawa,2023,Jan,1,2023-01-01,217.5
Nasarawa,2023,Mar,3,2023-03-01,197.5
Nasarawa,2023,Apr,4,2023-04-01,207.5
Nasarawa,2023,May,5,2023-05-01,220.0
Nasarawa,2023,Jun,6,2023-06-01,540.58
Nasarawa,2023,Jul,7,2023-07-01,543.57
Nasarawa,2023,Aug,8,2023-08-01,641.0
Nasarawa,2023,Sep,9,2023-09-01,639.75
Nasarawa,2024,May,5,2024-05-01,659.44
Niger,2016,Jan,1,2016-01-01,112.3
Niger,2017,Mar,3,2017-03-01,149.4
Niger,2017,Apr,4,2017-04-01,147.0
Niger,2017,May,5,2017-05-01,145.6
Niger,2017,Jun,6,2017-06-01,148.7
Niger,2017,Jul,7,2017-07-01,148.4
Niger,2017,Aug,8,2017-08-01,144.3
Niger,2017,Sep,9,2017-09-01,144.3
Niger,2017,Oct,10,2017-10-01,145.0
Niger,2017,Nov,11,2017-11-01,145.5
Niger,2017,Dec,12,2017-12-01,170.0
Niger,2018,Jan,1,2018-01-01,176.11
Niger,2018,Feb,2,2018-02-01,155.0
Niger,2018,Mar,3,2018-03-01,165.38
Niger,2018,Apr,4,2018-04-01,145.56
Niger,2018,May,5,2018-05-01,145.88
Niger,2018,Jun,6,2018-06-01,147.27
Niger,2018,Jul,7,2018-07-01,147.27
Niger,2018,Aug,8,2018-08-01,146.0
Niger,2018,Sep,9,2018-09-01,145.73
Niger,2018,Oct,10,2018-10-01,145.5
Niger,2018,Nov,11,2018-11-01,146.8
