date,state,commodity,price
2020-09-15,Lagos,Maize (yellow),256.33
2020-09-15,Lagos,Rice (local),1493.5
2020-09-15,Lagos,Yam,686.2
2020-09-15,Oyo,Maize (white),187.91
2020-09-15,Oyo,Yam,268.6
2020-09-15,Yobe,Beans (white),642.3333333333334
2020-09-15,Yobe,Maize (white),234.47
2020-09-15,Yobe,Rice (imported),1500.0
2020-09-15,Yobe,Rice (local),1165.0
2020-09-15,Yobe,Tomatoes,65.55555555555556
2020-09-15,Yobe,Yam,391.07
2020-09-15,Zamfara,Maize (yellow),173.54
2020-09-15,Zamfara,Rice (imported),1240.57
2020-09-15,Zamfara,Rice (local),1054.97
2020-10-15,Adamawa,Maize (yellow),181.77
2020-10-15,Adamawa,Rice (local),1159.74
2020-10-15,Borno,Beans (white),455.0
2020-10-15,Borno,Maize (yellow),176.77
2020-10-15,Borno,Rice (imported),1406.6671428571428
2020-10-15,Borno,Rice (local),801.56
2020-10-15,Borno,Tomatoes,105.0
2020-10-15,Borno,Yam,735.7142857142857
2020-10-15,Gombe,Maize (yellow),236.9
2020-10-15,Gombe,Rice (imported),1700.0
2020-10-15,Gombe,Rice (local),1076.29
2020-10-15,Gombe,Yam,807.65
2020-10-15,Jigawa,Maize (white),139.38
2020-10-15,Jigawa,Maize (yellow),142.06
2020-10-15,Jigawa,Rice (local),877.52
2020-10-15,Jigawa,Yam,371.61
2020-10-15,Kaduna,Maize (white),119.25
2020-10-15,Kaduna,Maize (yellow),115.975
2020-10-15,Kaduna,Rice (imported),2013.0
2020-10-15,Kaduna,Rice (local),885.8699999999999
2020-10-15,Kaduna,Yam,972.58
2020-10-15,Kano,Maize (white),134.74
2020-10-15,Kano,Maize (yellow),139.18
2020-10-15,Kano,Rice (imported),1310.35
2020-10-15,Kano,Rice (local),809.65
2020-10-15,Katsina,Maize (white),132.32
2020-10-15,Katsina,Rice (imported),1382.87
2020-10-15,Katsina,Rice (local),942.19
2020-10-15,Katsina,Yam,432.94
2020-10-15,Kebbi,Yam,379.52
2020-10-15,Lagos,Maize (yellow),233.71
2020-10-15,Lagos,Rice (imported),2034.46
2020-10-15,Lagos,Rice (local),1482.33
2020-10-15,Lagos,Yam,658.5
2020-10-15,Oyo,Maize (white),157.21
2020-10-15,Oyo,Rice (imported),1672.26
2020-10-15,Oyo,Rice (local),1228.16
2020-10-15,Yobe,Beans (white),434.3333333333333
2020-10-15,Yobe,Maize (white),157.23000000000002
2020-10-15,Yobe,Maize (yellow),158.01999999999998
2020-10-15,Yobe,Rice (imported),1117.851818181818
2020-10-15,Yobe,Rice (local),748.48
2020-10-15,Yobe,Tomatoes,53.333333333333336
2020-10-15,Yobe,Yam,317.27777777777777
2020-10-15,Zamfara,Maize (white),140.01
2020-10-15,Zamfara,Rice (imported),1290.39
2020-11-15,Adamawa,Rice (imported),1294.9
2020-11-15,Adamawa,Rice (local),922.27
2020-11-15,Adamawa,Yam,1930.73
2020-11-15,Borno,Beans (white),590.2
2020-11-15,Borno,Maize (white),174.43
2020-11-15,Borno,Rice (imported),1812.666
2020-11-15,Borno,Rice (local),991.1285714285714
2020-11-15,Borno,Tomatoes,74.66666666666667
2020-11-15,Borno,Yam,655.5811111111111
2020-11-15,Gombe,Maize (white),195.73
2020-11-15,Gombe,Maize (yellow),195.73
2020-11-15,Gombe,Rice (imported),1700.0
2020-11-15,Gombe,Rice (local),964.0
2020-11-15,Jigawa,Rice (local),817.4
2020-11-15,Jigawa,Yam,297.6
2020-11-15,Kaduna,Maize (white),131.15
2020-11-15,Kaduna,Maize (yellow),124.56
2020-11-15,Kaduna,Rice (imported),1512.5700000000002
2020-11-15,Kaduna,Rice (local),929.43
2020-11-15,Kaduna,Yam,431.07
2020-11-15,Kano,Maize (white),133.43
2020-11-15,Kano,Maize (yellow),137.89
2020-11-15,Kano,Rice (imported),1357.07
2020-11-15,Kano,Rice (local),801.43
2020-11-15,Kano,Yam,578.0
2020-11-15,Katsina,Maize (white),132.19
2020-11-15,Katsina,Maize (yellow),150.76
2020-11-15,Katsina,Rice (imported),1387.47
2020-11-15,Katsina,Rice (local),916.0
2020-11-15,Katsina,Yam,436.07
2020-11-15,Kebbi,Maize (white),138.64
2020-11-15,Kebbi,Maize (yellow),138.64
2020-11-15,Kebbi,Rice (imported),1282.3
2020-11-15,Kebbi,Rice (local),760.77
2020-11-15,Lagos,Maize (white),189.91
2020-11-15,Lagos,Rice (imported),2010.2
2020-11-15,Lagos,Rice (local),1420.2
2020-11-15,Lagos,Yam,653.17
2020-11-15,Oyo,Maize (white),157.46
2020-11-15,Oyo,Maize (yellow),149.91
2020-11-15,Oyo,Rice (imported),1449.03
2020-11-15,Oyo,Rice (local),1217.9
2020-11-15,Oyo,Yam,431.33
2020-11-15,Yobe,Beans (white),668.8
2020-11-15,Yobe,Maize (white),130.095
2020-11-15,Yobe,Maize (yellow),138.68
2020-11-15,Yobe,Rice (imported),1384.5
2020-11-15,Yobe,Rice (local),917.9285714285714
2020-11-15,Yobe,Tomatoes,80.0
2020-11-15,Yobe,Yam,479.3966666666667
2020-11-15,Zamfara,Maize (yellow),148.94
2020-11-15,Zamfara,Yam,265.97
2020-12-15,Adamawa,Rice (imported),1299.65
2020-12-15,Adamawa,Rice (local),909.0
2020-12-15,Adamawa,Yam,2205.39
2020-12-15,Borno,Beans (white),611.25
2020-12-15,Borno,Maize (white),142.64499999999998
2020-12-15,Borno,Maize (yellow),168.39
2020-12-15,Borno,Rice (imported),1756.5
2020-12-15,Borno,Rice (local),1020.685
2020-12-15,Borno,Tomatoes,74.25
2020-12-15,Borno,Yam,612.0975
2020-12-15,Gombe,Maize (white),160.0
2020-12-15,Gombe,Maize (yellow),160.0
2020-12-15,Gombe,Rice (imported),1654.84
2020-12-15,Gombe,Rice (local),985.32
2020-12-15,Gombe,Yam,810.77
2020-12-15,Jigawa,Maize (white),147.08
2020-12-15,Jigawa,Rice (local),810.16
2020-12-15,Jigawa,Yam,324.0
2020-12-15,Kaduna,Maize (white),145.305
2020-12-15,Kaduna,Maize (yellow),148.525
2020-12-15,Kaduna,Rice (imported),1427.29
2020-12-15,Kaduna,Rice (local),926.45
2020-12-15,Kaduna,Yam,1369.35
2020-12-15,Kano,Rice (local),822.84
2020-12-15,Kano,Yam,610.19
2020-12-15,Katsina,Maize (white),136.03
2020-12-15,Katsina,Maize (yellow),123.14
2020-12-15,Katsina,Rice (imported),1388.35
2020-12-15,Katsina,Rice (local),890.26
2020-12-15,Kebbi,Maize (yellow),148.48
2020-12-15,Kebbi,Rice (local),735.16
2020-12-15,Lagos,Yam,607.45
2020-12-15,Oyo,Maize (white),168.97
2020-12-15,Oyo,Maize (yellow),171.26
2020-12-15,Oyo,Rice (imported),1330.0
2020-12-15,Oyo,Yam,384.16
2020-12-15,Yobe,Beans (white),612.0
2020-12-15,Yobe,Maize (yellow),148.15
2020-12-15,Yobe,Rice (imported),1379.4125
2020-12-15,Yobe,Rice (local),941.4090909090909
2020-12-15,Yobe,Tomatoes,72.5
2020-12-15,Yobe,Yam,393.64363636363635
2020-12-15,Zamfara,Maize (white),158.87
2020-12-15,Zamfara,Maize (yellow),158.43
2020-12-15,Zamfara,Rice (imported),1299.87
2020-12-15,Zamfara,Rice (local),862.16
2020-12-15,Zamfara,Yam,282.77
2021-01-15,Adamawa,Maize (white),151.84
2021-01-15,Adamawa,Maize (yellow),162.5
2021-01-15,Adamawa,Rice (imported),1307.0
2021-01-15,Adamawa,Rice (local),903.13
2021-01-15,Borno,Beans (white),649.8571428571429
2021-01-15,Borno,Maize (white),172.945
2021-01-15,Borno,Maize (yellow),187.1
2021-01-15,Borno,Rice (imported),1784.5344444444445
2021-01-15,Borno,Rice (local),1036.85125
2021-01-15,Borno,Tomatoes,70.66666666666667
2021-01-15,Borno,Yam,657.25875
2021-01-15,Gombe,Maize (yellow),176.26
2021-01-15,Gombe,Rice (local),995.29
2021-01-15,Jigawa,Yam,331.68
2021-01-15,Kaduna,Maize (white),193.265
2021-01-15,Kaduna,Maize (yellow),163.13
2021-01-15,Kaduna,Rice (imported),1556.0
2021-01-15,Kaduna,Rice (local),966.55
2021-01-15,Kano,Maize (white),177.99
2021-01-15,Kano,Rice (imported),1402.68
2021-01-15,Kano,Rice (local),988.16
2021-01-15,Katsina,Maize (white),163.25
2021-01-15,Katsina,Rice (imported),1388.81
2021-01-15,Katsina,Rice (local),922.32
2021-01-15,Katsina,Yam,480.16
2021-01-15,Kebbi,Maize (yellow),167.46
2021-01-15,Kebbi,Rice (imported),1199.03
2021-01-15,Kebbi,Rice (local),746.71
2021-01-15,Kebbi,Yam,503.0
2021-01-15,Lagos,Maize (white),212.7
2021-01-15,Lagos,Maize (yellow),232.02
2021-01-15,Lagos,Yam,619.61
2021-01-15,Oyo,Maize (white),193.79
2021-01-15,Oyo,Rice (imported),1292.52
2021-01-15,Oyo,Rice (local),1076.29
2021-01-15,Oyo,Yam,452.13
2021-01-15,Yobe,Beans (white),738.7142857142857
2021-01-15,Yobe,Maize (white),179.03
2021-01-15,Yobe,Maize (yellow),177.88
2021-01-15,Yobe,Rice (imported),1388.75
2021-01-15,Yobe,Rice (local),993.1
2021-01-15,Yobe,Tomatoes,86.5625
2021-01-15,Yobe,Yam,420.985
2021-01-15,Zamfara,Maize (white),179.35
2021-01-15,Zamfara,Maize (yellow),184.4
2021-01-15,Zamfara,Rice (local),944.35
2021-02-15,Adamawa,Maize (yellow),184.6
2021-02-15,Adamawa,Rice (imported),1272.0
2021-02-15,Adamawa,Rice (local),904.5
2021-02-15,Adamawa,Yam,3190.0
2021-02-15,Borno,Beans (white),686.8
2021-02-15,Borno,Maize (white),194.35
2021-02-15,Borno,Maize (yellow),215.0
2021-02-15,Borno,Rice (imported),1785.0
2021-02-15,Borno,Rice (local),1051.4375
2021-02-15,Borno,Tomatoes,72.8
2021-02-15,Borno,Yam,774.1666666666666
2021-02-15,Gombe,Maize (white),200.0
2021-02-15,Gombe,Maize (yellow),200.0
2021-02-15,Gombe,Rice (imported),1800.0
2021-02-15,Gombe,Yam,815.25
2021-02-15,Jigawa,Maize (white),181.13
2021-02-15,Jigawa,Rice (local),952.0
2021-02-15,Jigawa,Yam,454.0
2021-02-15,Kaduna,Maize (white),204.92
2021-02-15,Kaduna,Maize (yellow),199.89999999999998
2021-02-15,Kaduna,Rice (imported),1510.375
2021-02-15,Kaduna,Rice (local),1074.125
2021-02-15,Kaduna,Yam,1072.0
2021-02-15,Kano,Maize (yellow),200.78
2021-02-15,Kano,Rice (imported),1408.25
2021-02-15,Kano,Rice (local),993.75
2021-02-15,Katsina,Rice (local),957.5
2021-02-15,Katsina,Yam,483.0
2021-02-15,Kebbi,Maize (white),181.64
2021-02-15,Kebbi,Maize (yellow),181.64
2021-02-15,Kebbi,Rice (imported),1184.0
2021-02-15,Kebbi,Rice (local),760.75
2021-02-15,Kebbi,Yam,539.0
2021-02-15,Lagos,Maize (white),234.6
2021-02-15,Lagos,Maize (yellow),248.6
2021-02-15,Lagos,Rice (imported),1837.5
2021-02-15,Lagos,Rice (local),1311.0
2021-02-15,Lagos,Yam,631.25
2021-02-15,Oyo,Maize (white),222.22
2021-02-15,Oyo,Maize (yellow),218.56
2021-02-15,Oyo,Rice (imported),1330.0
2021-02-15,Oyo,Rice (local),1058.0
2021-02-15,Oyo,Yam,505.75
2021-02-15,Yobe,Beans (white),785.8181818181819
2021-02-15,Yobe,Maize (white),185.19
2021-02-15,Yobe,Maize (yellow),163.26
2021-02-15,Yobe,Rice (imported),1394.375
2021-02-15,Yobe,Rice (local),971.25
2021-02-15,Yobe,Tomatoes,56.25
2021-02-15,Yobe,Yam,389.4
2021-02-15,Zamfara,Maize (yellow),199.28
2021-02-15,Zamfara,Yam,418.5
2021-03-15,Abia,Maize (white),280.52
2021-03-15,Abia,Rice (local),1055.58
2021-03-15,Abia,Yam,517.46
2021-03-15,Adamawa,Maize (yellow),196.85
2021-03-15,Adamawa,Rice (local),973.17
2021-03-15,Adamawa,Yam,3034.5
2021-03-15,Borno,Beans (white),1186.0
2021-03-15,Borno,Maize (white),126.14
2021-03-15,Borno,Maize (yellow),220.0
2021-03-15,Borno,Rice (imported),1873.4166666666667
2021-03-15,Borno,Rice (local),1138.26
2021-03-15,Borno,Tomatoes,59.0
2021-03-15,Borno,Yam,665.1542857142857
2021-03-15,Gombe,Maize (white),203.33
2021-03-15,Gombe,Yam,817.17
2021-03-15,Jigawa,Rice (local),989.0
2021-03-15,Kaduna,Maize (white),172.28
2021-03-15,Kaduna,Maize (yellow),178.58
2021-03-15,Kaduna,Rice (imported),1545.75
2021-03-15,Kaduna,Rice (local),985.17
2021-03-15,Kaduna,Yam,914.33
2021-03-15,Kano,Maize (white),199.38
2021-03-15,Kano,Rice (imported),1367.96
2021-03-15,Kano,Yam,610.83
2021-03-15,Katsina,Maize (white),170.8
2021-03-15,Katsina,Maize (yellow),183.21
2021-03-15,Katsina,Rice (imported),1387.25
2021-03-15,Katsina,Rice (local),904.0
2021-03-15,Katsina,Yam,435.0
2021-03-15,Kebbi,Maize (white),190.76
2021-03-15,Kebbi,Maize (yellow),190.76
2021-03-15,Kebbi,Rice (imported),1030.12
2021-03-15,Kebbi,Rice (local),817.54
2021-03-15,Lagos,Maize (white),245.48
2021-03-15,Lagos,Maize (yellow),270.71
2021-03-15,Lagos,Yam,597.08
2021-03-15,Oyo,Maize (yellow),226.02
2021-03-15,Oyo,Yam,467.17
2021-03-15,Yobe,Beans (white),1048.7777777777778
2021-03-15,Yobe,Maize (white),168.14499999999998
2021-03-15,Yobe,Maize (yellow),167.60500000000002
2021-03-15,Yobe,Rice (imported),1490.8533333333332
2021-03-15,Yobe,Rice (local),1055.4270000000001
2021-03-15,Yobe,Tomatoes,71.125
2021-03-15,Yobe,Yam,546.15
2021-03-15,Zamfara,Maize (white),202.06
2021-03-15,Zamfara,Rice (imported),1301.25
2021-04-15,Abia,Rice (imported),1608.9
2021-04-15,Abia,Rice (local),1073.47
2021-04-15,Adamawa,Rice (imported),1307.0
2021-04-15,Adamawa,Rice (local),1078.87
2021-04-15,Borno,Beans (white),1210.0
2021-04-15,Borno,Maize (white),173.22
2021-04-15,Borno,Maize (yellow),224.03
2021-04-15,Borno,Rice (imported),1856.75375
2021-04-15,Borno,Rice (local),1155.21625
2021-04-15,Borno,Tomatoes,71.14285714285714
2021-04-15,Borno,Yam,763.254
2021-04-15,Gombe,Rice (imported),1700.0
2021-04-15,Gombe,Yam,817.2
2021-04-15,Jigawa,Maize (white),191.58
2021-04-15,Jigawa,Maize (yellow),187.71
2021-04-15,Jigawa,Rice (local),994.37
2021-04-15,Jigawa,Yam,491.3
2021-04-15,Kaduna,Maize (yellow),184.38
2021-04-15,Kaduna,Rice (imported),1553.8
2021-04-15,Kaduna,Rice (local),1055.9
2021-04-15,Kaduna,Yam,1065.4
2021-04-15,Kano,Maize (white),196.88
2021-04-15,Kano,Maize (yellow),201.42
2021-04-15,Katsina,Maize (yellow),183.21
2021-04-15,Katsina,Rice (local),989.8
2021-04-15,Katsina,Yam,474.57
2021-04-15,Kebbi,Maize (yellow),200.56
2021-04-15,Kebbi,Yam,687.57
2021-04-15,Lagos,Maize (white),246.5
2021-04-15,Lagos,Maize (yellow),276.16
2021-04-15,Lagos,Rice (local),1517.2
2021-04-15,Oyo,Maize (white),223.98
2021-04-15,Oyo,Maize (yellow),226.02
2021-04-15,Oyo,Yam,735.3
2021-04-15,Yobe,Maize (white),147.78
2021-04-15,Yobe,Maize (yellow),170.04500000000002
2021-04-15,Yobe,Rice (imported),1400.0
2021-04-15,Yobe,Rice (local),939.3
2021-04-15,Yobe,Yam,990.0
2021-04-15,Zamfara,Maize (white),196.97
2021-04-15,Zamfara,Maize (yellow),198.49
2021-04-15,Zamfara,Rice (imported),1242.2
2021-04-15,Zamfara,Rice (local),1171.97
2021-04-15,Zamfara,Yam,504.4
2021-05-15,Abia,Maize (white),345.27
2021-05-15,Abia,Maize (yellow),381.14
2021-05-15,Abia,Rice (imported),1517.71
2021-05-15,Abia,Rice (local),1019.0
2021-05-15,Abia,Yam,633.65
2021-05-15,Adamawa,Maize (white),177.23
2021-05-15,Adamawa,Maize (yellow),192.01
2021-05-15,Adamawa,Rice (imported),1307.0
2021-05-15,Adamawa,Yam,2905.45
2021-05-15,Borno,Beans (white),1247.75
2021-05-15,Borno,Maize (white),176.025
2021-05-15,Borno,Rice (imported),1768.482857142857
2021-05-15,Borno,Rice (local),1195.46375
2021-05-15,Borno,Tomatoes,89.5
2021-05-15,Borno,Yam,754.585
2021-05-15,Gombe,Yam,816.94
2021-05-15,Jigawa,Maize (white),170.54
2021-05-15,Jigawa,Maize (yellow),173.82
2021-05-15,Jigawa,Rice (local),989.0
2021-05-15,Kaduna,Maize (white),171.91
2021-05-15,Kaduna,Rice (imported),1617.48
2021-05-15,Kaduna,Rice (local),1153.0
2021-05-15,Kaduna,Yam,818.08
2021-05-15,Kano,Maize (white),180.45
2021-05-15,Kano,Rice (local),965.74
2021-05-15,Katsina,Maize (white),195.45
2021-05-15,Katsina,Maize (yellow),195.39
2021-05-15,Katsina,Rice (imported),1387.0
2021-05-15,Katsina,Yam,531.0
2021-05-15,Kebbi,Maize (yellow),207.62
2021-05-15,Lagos,Maize (white),258.61
2021-05-15,Lagos,Maize (yellow),291.85
2021-05-15,Lagos,Rice (imported),1793.23
2021-05-15,Lagos,Yam,657.39
2021-05-15,Oyo,Rice (local),1181.39
2021-05-15,Oyo,Yam,873.23
2021-05-15,Yobe,Beans (white),1084.75
2021-05-15,Yobe,Maize (white),175.54500000000002
2021-05-15,Yobe,Maize (yellow),192.31
2021-05-15,Yobe,Rice (imported),1454.2857142857142
2021-05-15,Yobe,Rice (local),1067.771
2021-05-15,Yobe,Tomatoes,61.888888888888886
2021-05-15,Yobe,Yam,552.8140000000001
2021-05-15,Zamfara,Maize (white),200.51
2021-05-15,Zamfara,Rice (local),1076.29
2021-05-15,Zamfara,Yam,499.21
2021-06-15,Abia,Maize (yellow),437.98
2021-06-15,Abia,Rice (local),1002.83
2021-06-15,Abia,Yam,650.47
2021-06-15,Adamawa,Maize (white),223.8
2021-06-15,Adamawa,Maize (yellow),230.46
2021-06-15,Adamawa,Rice (local),1203.0
2021-06-15,Adamawa,Yam,3101.77
2021-06-15,Borno,Beans (white),1378.0
2021-06-15,Borno,Maize (white),202.95
2021-06-15,Borno,Maize (yellow),247.17
2021-06-15,Borno,Rice (imported),1855.0
2021-06-15,Borno,Rice (local),1170.88
2021-06-15,Borno,Tomatoes,95.0
2021-06-15,Borno,Yam,689.4575
2021-06-15,Gombe,Maize (white),222.93
2021-06-15,Gombe,Maize (yellow),234.13
2021-06-15,Gombe,Rice (imported),1700.0
2021-06-15,Gombe,Rice (local),1115.4
2021-06-15,Gombe,Yam,818.3
2021-06-15,Jigawa,Rice (local),969.0
2021-06-15,Jigawa,Yam,492.2
2021-06-15,Kaduna,Maize (white),197.54500000000002
2021-06-15,Kaduna,Maize (yellow),217.465
2021-06-15,Kaduna,Rice (imported),1651.085
2021-06-15,Kaduna,Rice (local),1083.85
2021-06-15,Kaduna,Yam,851.53
2021-06-15,Kano,Maize (white),221.53
2021-06-15,Kano,Maize (yellow),227.27
2021-06-15,Katsina,Maize (white),228.6
2021-06-15,Katsina,Rice (imported),1387.2
2021-06-15,Katsina,Rice (local),1141.4
2021-06-15,Kebbi,Maize (white),225.94
2021-06-15,Kebbi,Maize (yellow),225.94
2021-06-15,Kebbi,Rice (imported),1197.0
2021-06-15,Kebbi,Yam,857.17
2021-06-15,Lagos,Maize (white),281.6
2021-06-15,Lagos,Maize (yellow),306.52
2021-06-15,Lagos,Rice (imported),1820.6
2021-06-15,Lagos,Yam,730.4
2021-06-15,Oyo,Maize (yellow),254.53
2021-06-15,Oyo,Rice (imported),1383.0
2021-06-15,Yobe,Beans (white),1316.0
2021-06-15,Yobe,Maize (white),195.64
2021-06-15,Yobe,Maize (yellow),187.85500000000002
2021-06-15,Yobe,Rice (imported),1482.4
2021-06-15,Yobe,Rice (local),1110.5363636363636
2021-06-15,Yobe,Tomatoes,85.66666666666667
2021-06-15,Yobe,Yam,556.722
2021-06-15,Zamfara,Maize (white),243.96
2021-06-15,Zamfara,Rice (local),1090.53
2021-06-15,Zamfara,Yam,563.47
2021-07-15,Abia,Maize (white),400.3
2021-07-15,Abia,Maize (yellow),463.13
2021-07-15,Abia,Rice (imported),1614.35
2021-07-15,Adamawa,Maize (white),236.21
2021-07-15,Adamawa,Rice (imported),1254.94
2021-07-15,Adamawa,Rice (local),1131.42
2021-07-15,Borno,Beans (white),1578.8
2021-07-15,Borno,Maize (white),226.82
2021-07-15,Borno,Maize (yellow),261.08
2021-07-15,Borno,Rice (imported),1794.5628571428572
2021-07-15,Borno,Rice (local),1205.5875
2021-07-15,Borno,Tomatoes,106.6
2021-07-15,Borno,Yam,934.69375
2021-07-15,Gombe,Maize (white),260.65
2021-07-15,Gombe,Maize (yellow),260.65
2021-07-15,Gombe,Rice (imported),1700.0
2021-07-15,Gombe,Rice (local),1157.0
2021-07-15,Gombe,Yam,821.03
2021-07-15,Jigawa,Maize (white),234.17
2021-07-15,Jigawa,Maize (yellow),249.79
2021-07-15,Jigawa,Rice (local),1026.58
2021-07-15,Kaduna,Maize (white),170.58
2021-07-15,Kaduna,Maize (yellow),231.49
2021-07-15,Kaduna,Rice (imported),1596.45
2021-07-15,Kaduna,Rice (local),1184.37
2021-07-15,Kaduna,Yam,937.71
2021-07-15,Kano,Maize (yellow),251.61
2021-07-15,Kano,Rice (local),1024.29
2021-07-15,Kano,Yam,788.45
2021-07-15,Katsina,Maize (yellow),255.62
2021-07-15,Katsina,Rice (imported),1387.33
2021-07-15,Katsina,Rice (local),1180.25
2021-07-15,Katsina,Yam,531.0
2021-07-15,Kebbi,Maize (white),250.39
2021-07-15,Kebbi,Rice (imported),1215.39
2021-07-15,Kebbi,Yam,959.29
2021-07-15,Lagos,Maize (white),310.77
2021-07-15,Lagos,Rice (imported),1867.52
2021-07-15,Lagos,Rice (local),1477.71
2021-07-15,Oyo,Maize (white),278.15
2021-07-15,Oyo,Maize (yellow),283.71
2021-07-15,Oyo,Rice (local),1189.65
2021-07-15,Yobe,Beans (white),1268.0
2021-07-15,Yobe,Maize (yellow),236.39
2021-07-15,Yobe,Rice (imported),1350.77
2021-07-15,Yobe,Rice (local),1172.096
2021-07-15,Yobe,Tomatoes,89.52428571428571
2021-07-15,Yobe,Yam,519.6666666666666
2021-07-15,Zamfara,Maize (white),262.73
2021-07-15,Zamfara,Maize (yellow),258.88
2021-07-15,Zamfara,Rice (imported),1402.52
2021-07-15,Zamfara,Rice (local),1111.77
2021-07-15,Zamfara,Yam,591.74
2021-08-15,Abia,Maize (white),294.04
2021-08-15,Abia,Maize (yellow),329.98
2021-08-15,Abia,Rice (imported),1663.16
2021-08-15,Abia,Rice (local),1129.19
2021-08-15,Abia,Yam,638.55
2021-08-15,Adamawa,Maize (yellow),218.0
2021-08-15,Adamawa,Rice (local),1067.48
2021-08-15,Adamawa,Yam,2464.74
2021-08-15,Borno,Beans (white),1666.6666666666667
2021-08-15,Borno,Rice (imported),1925.3333333333333
2021-08-15,Borno,Rice (local),1151.59
2021-08-15,Borno,Tomatoes,110.0
2021-08-15,Borno,Yam,1104.012
2021-08-15,Gombe,Maize (white),259.61
2021-08-15,Gombe,Maize (yellow),259.61
2021-08-15,Gombe,Rice (imported),1700.0
2021-08-15,Gombe,Yam,827.65
2021-08-15,Jigawa,Maize (yellow),246.22
2021-08-15,Jigawa,Rice (local),938.81
2021-08-15,Jigawa,Yam,557.19
2021-08-15,Kaduna,Maize (yellow),229.4
2021-08-15,Kaduna,Rice (imported),1628.385
2021-08-15,Kaduna,Yam,2160.74
2021-08-15,Kano,Maize (white),218.96
2021-08-15,Kano,Yam,720.84
2021-08-15,Katsina,Maize (yellow),231.75
2021-08-15,Katsina,Rice (imported),1388.03
2021-08-15,Katsina,Rice (local),1043.19
2021-08-15,Katsina,Yam,558.35
2021-08-15,Kebbi,Maize (yellow),265.62
2021-08-15,Kebbi,Rice (local),984.42
2021-08-15,Lagos,Maize (white),335.56
2021-08-15,Lagos,Rice (local),1537.61
2021-08-15,Lagos,Yam,718.61
2021-08-15,Oyo,Maize (yellow),272.64
2021-08-15,Oyo,Rice (imported),1447.16
2021-08-15,Oyo,Rice (local),1221.61
2021-08-15,Yobe,Beans (white),1441.2857142857142
2021-08-15,Yobe,Maize (yellow),214.62
2021-08-15,Yobe,Rice (imported),1477.8333333333333
2021-08-15,Yobe,Rice (local),1182.4171428571428
2021-08-15,Yobe,Tomatoes,81.57142857142857
2021-08-15,Yobe,Yam,715.1925
2021-08-15,Zamfara,Maize (white),245.09
2021-09-15,Abia,Maize (yellow),297.44
2021-09-15,Abia,Rice (local),1099.73
2021-09-15,Abia,Yam,547.4
2021-09-15,Adamawa,Maize (white),182.13
2021-09-15,Adamawa,Maize (yellow),194.78
2021-09-15,Adamawa,Rice (imported),1207.17
2021-09-15,Borno,Beans (white),1628.5
2021-09-15,Borno,Maize (white),215.82
2021-09-15,Borno,Rice (imported),1850.05
2021-09-15,Borno,Rice (local),1181.9666666666667
2021-09-15,Borno,Tomatoes,102.5
2021-09-15,Borno,Yam,668.0
2021-09-15,Gombe,Maize (white),256.0
2021-09-15,Gombe,Maize (yellow),256.0
2021-09-15,Gombe,Rice (imported),1686.67
2021-09-15,Jigawa,Maize (white),259.79
2021-09-15,Jigawa,Maize (yellow),246.8
2021-09-15,Jigawa,Yam,466.1
2021-09-15,Kaduna,Maize (yellow),188.89
2021-09-15,Kaduna,Rice (imported),1966.8
2021-09-15,Kaduna,Rice (local),974.9000000000001
2021-09-15,Kaduna,Yam,3403.0
2021-09-15,Kano,Maize (yellow),218.28
2021-09-15,Kano,Rice (imported),1733.23
2021-09-15,Kano,Rice (local),931.27
2021-09-15,Katsina,Maize (yellow),200.93
2021-09-15,Katsina,Rice (local),858.63
2021-09-15,Kebbi,Maize (yellow),216.84
2021-09-15,Kebbi,Rice (imported),1245.33
2021-09-15,Kebbi,Rice (local),940.33
2021-09-15,Kebbi,Yam,787.53
2021-09-15,Lagos,Maize (white),317.69
2021-09-15,Lagos,Maize (yellow),313.83
2021-09-15,Lagos,Yam,712.2
2021-09-15,Oyo,Maize (yellow),152.25
2021-09-15,Oyo,Rice (imported),1468.37
2021-09-15,Oyo,Yam,480.97
2021-09-15,Yobe,Beans (white),1410.6666666666667
2021-09-15,Yobe,Maize (white),240.0
2021-09-15,Yobe,Maize (yellow),205.79500000000002
2021-09-15,Yobe,Rice (imported),1574.306
2021-09-15,Yobe,Rice (local),1114.3333333333333
2021-09-15,Yobe,Tomatoes,84.5
2021-09-15,Yobe,Yam,610.755
2021-09-15,Zamfara,Maize (yellow),228.43
2021-09-15,Zamfara,Rice (imported),1497.61
2021-09-15,Zamfara,Rice (local),1076.13
2021-10-15,Abia,Maize (white),333.88
2021-10-15,Abia,Maize (yellow),361.05
2021-10-15,Abia,Rice (imported),1699.97
2021-10-15,Adamawa,Maize (white),154.22
2021-10-15,Adamawa,Rice (imported),1147.0
2021-10-15,Adamawa,Yam,2513.81
2021-10-15,Borno,Beans (white),1557.8
2021-10-15,Borno,Maize (white),178.45999999999998
2021-10-15,Borno,Maize (yellow),245.81
2021-10-15,Borno,Rice (imported),1665.0325
2021-10-15,Borno,Rice (local),1218.5
2021-10-15,Borno,Tomatoes,91.66666666666667
2021-10-15,Borno,Yam,921.805
2021-10-15,Gombe,Maize (white),251.76
2021-10-15,Gombe,Maize (yellow),245.16
2021-10-15,Gombe,Rice (imported),1645.16
2021-10-15,Gombe,Rice (local),1055.29
2021-10-15,Jigawa,Maize (yellow),187.47
