date,state,commodity,price_ngn,rainfall_mm,pms_price_ngn,conflict_events,conflict_score_weighted,conflict_fatalities,inflation_rate_pct,exchange_rate_ngn_usd,mpr_pct,import_volume_tonnes,price_lag1,price_lag2,price_lag3,harvest_season,other_commodity_avg_price
2018-09-01,Kaduna,Yam,546.0,269.8,150.53,4.0,13.0,0.0,30.99926818896765,306.2725,14.0,15.0,760.0,1501.5,525.0,1,546.0
2018-10-01,Kaduna,Yam,640.0,268.6,150.75,12.0,42.0,73.0,31.25257321287032,306.505,14.0,15.0,546.0,760.0,1501.5,1,353.935
2018-11-01,Kaduna,Yam,576.0,0.0,156.75,4.0,14.0,4.0,31.534448987877933,306.711904761905,14.0,15.0,640.0,546.0,760.0,0,576.0
2018-12-01,Kaduna,Yam,630.5,0.0,145.25,1.0,4.0,14.0,31.79023263875588,306.921052631579,14.0,15.0,576.0,640.0,546.0,0,354.935
2019-01-01,Kaduna,Yam,600.0,0.0,146.22,1.0,4.0,3.0,32.052769945177914,306.845454545455,13.5,4.13,630.5,576.0,640.0,0,421.65
2019-02-01,Kaduna,Yam,737.0,0.0,146.08,15.0,52.0,122.0,32.31516990413986,306.768181818182,13.5,4.13,600.0,630.5,576.0,0,483.16700000000003
2019-03-01,Kaduna,Yam,737.0,15.6,144.44,13.0,54.0,152.0,32.59888232109586,306.923809523809,13.5,4.13,737.0,600.0,630.5,0,486.79200000000003
2019-04-01,Kaduna,Yam,786.0,34.2,144.69,10.0,36.0,40.0,32.96924854970434,306.9625,13.5,4.13,737.0,737.0,600.0,0,387.1625
2019-05-01,Kaduna,Yam,670.0,124.9,144.8,11.0,37.0,20.0,33.43442122506946,306.95,13.5,4.13,786.0,737.0,737.0,0,680.3333333333334
2019-08-01,Kaduna,Yam,796.0,233.5,143.13,12.0,42.0,14.0,34.734527002225306,306.9325,13.5,4.13,670.0,786.0,737.0,1,465.8575
2019-09-01,Kaduna,Yam,719.0,470.3,152.31,10.0,29.0,17.0,35.18630444433154,306.919047619048,13.5,4.13,796.0,670.0,786.0,1,579.965
2019-10-01,Kaduna,Yam,542.5,225.5,144.75,21.0,83.0,19.0,35.655395771336515,306.963636363636,13.5,4.13,719.0,796.0,670.0,1,479.4889999999999
2019-11-01,Kaduna,Yam,544.0,0.0,153.24,14.0,50.0,21.0,36.10126523865869,306.9475,13.5,4.13,542.5,719.0,796.0,0,544.0
2019-12-01,Kaduna,Yam,349.0,0.0,163.17,3.0,12.0,4.0,36.45282994901772,306.95,13.5,4.13,544.0,542.5,719.0,0,349.0
2020-01-01,Kaduna,Yam,698.0,0.0,154.3,17.0,64.0,52.0,36.812397630132914,306.959090909091,11.5,10.79,349.0,544.0,542.5,0,549.482
2020-02-01,Kaduna,Yam,864.5,0.0,134.93,17.0,68.0,133.0,37.13155858239642,306.955,11.5,10.79,698.0,349.0,544.0,0,643.575
2020-04-01,Kaduna,Yam,996.605,49.3,44.56,19.0,81.0,33.0,37.9233521464319,361.0,11.5,10.79,864.5,698.0,349.0,0,679.8340000000001
2020-05-01,Kaduna,Yam,1442.675,105.9,71.22,33.0,137.0,164.0,38.46147827781915,361.0,11.5,10.79,996.605,864.5,698.0,0,836.0649999999999
2020-06-01,Kaduna,Yam,1602.455,242.4,97.62,10.0,38.0,14.0,39.03218549590661,361.0,11.5,10.79,1442.675,996.605,864.5,0,1010.12625
2020-07-01,Kaduna,Yam,2262.1,432.8,104.82,24.0,93.0,111.0,39.62735749167914,377.190476190476,11.5,10.79,1602.455,1442.675,996.605,0,1001.299
2020-08-01,Kaduna,Yam,773.68,551.2,108.46,29.0,109.0,126.0,40.29077058769372,381.0,11.5,10.79,2262.1,1602.455,1442.675,1,478.375
2020-09-01,Kaduna,Yam,610.8,327.7,99.18,25.0,94.0,21.0,41.04844910280459,381.0,11.5,10.79,773.68,2262.1,1602.455,1,862.74875
2020-10-01,Kaduna,Yam,972.58,141.1,97.43,23.0,78.0,47.0,41.85171580887585,381.0,11.5,10.79,610.8,773.68,2262.1,1,821.335
2020-11-01,Kaduna,Yam,431.07,0.0,103.49,33.0,151.0,53.0,42.70714863016171,381.0,11.5,10.79,972.58,610.8,773.68,0,625.7560000000001
2020-12-01,Kaduna,Yam,1369.35,0.0,121.19,28.0,115.0,94.0,43.583902425708985,381.0,11.5,10.79,431.07,972.58,610.8,0,803.384
2021-02-01,Kaduna,Yam,1072.0,0.0,150.98,60.0,261.0,207.0,45.22095528386746,381.0,11.5,10.79,1369.35,431.07,972.58,0,812.2639999999999
2021-03-01,Kaduna,Yam,914.33,0.0,158.57,48.0,202.0,83.0,46.08224824651265,381.0,11.5,10.79,1072.0,1369.35,431.07,0,759.222
2021-04-01,Kaduna,Yam,1065.4,44.7,157.11,34.0,146.0,67.0,46.539011778782914,381.0,11.5,10.79,914.33,1072.0,1369.35,0,964.8700000000001
2021-05-01,Kaduna,Yam,818.08,152.6,166.13,43.0,155.0,87.0,47.02966679648189,400.126666666667,11.5,10.79,1065.4,914.33,1072.0,0,940.1175000000001
2021-06-01,Kaduna,Yam,851.53,243.2,177.36,26.0,96.0,17.0,47.55242547867445,410.119047619048,11.5,10.79,818.08,1065.4,914.33,0,800.295
2021-07-01,Kaduna,Yam,937.71,237.9,182.23,38.0,132.0,114.0,47.96168636228288,410.121,11.5,10.79,851.53,818.08,1065.4,0,824.1200000000001
2021-08-01,Kaduna,Yam,2160.74,343.1,171.51,31.0,125.0,61.0,48.47093570933322,410.385454545455,11.5,10.79,937.71,851.53,818.08,1,1339.5083333333332
2021-09-01,Kaduna,Yam,3403.0,331.6,165.34,35.0,137.0,178.0,49.080033489473074,410.795454545455,11.5,10.79,2160.74,937.71,851.53,1,1633.3975
2021-10-01,Kaduna,Yam,1504.58,81.7,170.1,27.0,111.0,116.0,49.52636692676681,411.247368421053,11.5,10.79,3403.0,2160.74,937.71,1,861.042
2021-11-01,Kaduna,Yam,1732.0,0.0,170.1,24.0,102.0,40.0,50.05640833709624,411.738636363636,11.5,10.79,1504.58,3403.0,2160.74,0,906.8279999999999
2021-12-01,Kaduna,Yam,2482.0,0.0,164.92,38.0,145.0,85.0,51.1545682688473,414.335714285714,11.5,10.79,1732.0,1504.58,3403.0,0,1107.318
2022-01-01,Kaduna,Yam,758.0,0.0,165.53,42.0,167.0,99.0,51.98456582677321,415.96,11.5,10.79,2482.0,1732.0,1504.58,0,832.424
2022-02-01,Kaduna,Yam,822.0,0.0,189.09,36.0,139.0,89.0,52.95831709947901,416.95,11.5,10.79,758.0,2482.0,1732.0,0,843.9380000000001
2022-03-01,Kaduna,Yam,822.405,0.0,208.6,56.0,203.0,258.0,54.00984529978175,415.721739130435,11.5,10.79,822.0,758.0,2482.0,0,753.82375
2022-04-01,Kaduna,Yam,911.5,7.9,202.94,36.0,136.0,109.0,55.088657493351896,415.526315789474,13.0,10.79,822.405,822.0,758.0,0,1066.5875
2022-05-01,Kaduna,Yam,811.71,0.3,183.25,18.0,67.0,23.0,56.19860475604872,415.95,13.0,10.79,911.5,822.405,822.0,0,484.03000000000003
2022-06-01,Kaduna,Yam,822.73,141.9,190.8,26.0,98.0,63.0,57.34963687058611,415.638095238095,13.0,10.79,811.71,911.5,822.405,0,876.017
2022-07-01,Kaduna,Yam,782.4200000000001,151.0,193.0,30.0,113.0,40.0,58.52132236966296,417.260526315789,15.5,10.79,822.73,811.71,911.5,0,723.4625
2022-08-01,Kaduna,Yam,647.375,460.2,210.94,33.0,147.0,75.0,59.67781591027701,426.060869565217,15.5,10.79,782.4200000000001,822.73,811.71,1,590.83125
2022-09-01,Kaduna,Yam,662.07,253.3,199.62,33.0,145.0,101.0,60.53336178695896,435.570454545455,15.5,10.79,647.375,782.4200000000001,822.73,1,947.8039999999999
2022-10-01,Kaduna,Yam,593.0,7.5,189.23,27.0,105.0,56.0,61.27575164893462,440.846842105263,16.5,10.79,662.07,647.375,782.4200000000001,1,1105.84125
2022-12-01,Kaduna,Yam,441.45,0.0,164.92,54.0,234.0,110.0,63.30567891626104,450.7075,16.5,10.79,593.0,662.07,647.375,0,1130.765
2018-01-01,Kano,Maize (white),105.9,0.0,182.14,1.0,3.0,0.0,28.23902306591581,305.777272727273,14.0,100000.0,,,,0,533.3000000000001
2019-02-01,Kano,Maize (white),88.11,0.0,145.0,4.0,8.0,5.0,32.31516990413986,306.768181818182,13.5,100000.0,105.9,,,0,170.54999999999998
2019-03-01,Kano,Maize (white),89.4,0.0,145.21,7.0,20.0,1.0,32.59888232109586,306.923809523809,13.5,100000.0,88.11,105.9,,0,323.0575
2019-08-01,Kano,Maize (white),79.13,304.7,143.13,1.0,1.0,0.0,34.734527002225306,306.9325,13.5,100000.0,89.4,88.11,105.9,1,318.5225
2019-09-01,Kano,Maize (white),90.42,20.3,152.31,1.0,1.0,0.0,35.18630444433154,306.919047619048,13.5,100000.0,79.13,89.4,88.11,1,546.855
2019-10-01,Kano,Maize (white),88.61,24.7,144.75,1.0,4.0,0.0,35.655395771336515,306.963636363636,13.5,100000.0,90.42,79.13,89.4,1,393.305
2020-02-01,Kano,Maize (white),91.43,0.0,134.93,5.0,13.0,5.0,37.13155858239642,306.955,11.5,139963.58,88.61,90.42,79.13,0,385.71500000000003
2020-04-01,Kano,Maize (white),110.81,0.0,44.56,0.0,0.0,0.0,37.9233521464319,361.0,11.5,139963.58,91.43,88.61,90.42,0,566.918
2020-05-01,Kano,Maize (white),117.27,15.5,71.22,0.0,0.0,0.0,38.46147827781915,361.0,11.5,139963.58,110.81,91.43,88.61,0,596.765
2020-07-01,Kano,Maize (white),157.08,321.5,104.82,3.0,8.0,0.0,39.62735749167914,377.190476190476,11.5,139963.58,117.27,110.81,91.43,0,489.5925
2020-08-01,Kano,Maize (white),187.11,305.2,108.46,2.0,5.0,0.0,40.29077058769372,381.0,11.5,139963.58,157.08,117.27,110.81,1,480.09666666666664
2020-09-01,Kano,Maize (white),178.34,171.2,99.18,2.0,2.0,0.0,41.04844910280459,381.0,11.5,139963.58,187.11,157.08,117.27,1,595.3000000000001
2020-10-01,Kano,Maize (white),134.74,47.6,97.43,7.0,12.0,2.0,41.85171580887585,381.0,11.5,139963.58,178.34,187.11,157.08,1,598.48
2020-11-01,Kano,Maize (white),133.43,0.0,103.49,4.0,15.0,5.0,42.70714863016171,381.0,11.5,139963.58,134.74,178.34,187.11,0,601.564
2021-01-01,Kano,Maize (white),177.99,0.0,132.77,1.0,4.0,1.0,44.38346071661714,381.0,11.5,98313.0,133.43,134.74,178.34,0,856.2766666666666
2021-03-01,Kano,Maize (white),199.38,0.0,158.57,3.0,3.0,0.0,46.08224824651265,381.0,11.5,98313.0,177.99,133.43,134.74,0,726.0566666666667
2021-04-01,Kano,Maize (white),196.88,0.0,157.11,1.0,3.0,0.0,46.539011778782914,381.0,11.5,98313.0,199.38,177.99,133.43,0,199.14999999999998
2021-05-01,Kano,Maize (white),180.45,87.6,166.13,4.0,13.0,0.0,47.02966679648189,400.126666666667,11.5,98313.0,196.88,199.38,177.99,0,573.095
2021-06-01,Kano,Maize (white),221.53,67.1,177.36,1.0,1.0,0.0,47.55242547867445,410.119047619048,11.5,98313.0,180.45,196.88,199.38,0,224.4
2021-08-01,Kano,Maize (white),218.96,124.6,171.51,1.0,1.0,0.0,48.47093570933322,410.385454545455,11.5,98313.0,221.53,180.45,196.88,1,469.90000000000003
2021-11-01,Kano,Maize (white),173.45,13.0,168.87,3.0,8.0,0.0,50.05640833709624,411.738636363636,11.5,98313.0,218.96,221.53,180.45,0,964.8166666666666
2022-02-01,Kano,Maize (white),228.46,0.0,175.56,2.0,2.0,0.0,52.95831709947901,416.95,11.5,103292.0,173.45,218.96,221.53,0,623.3766666666667
2022-03-01,Kano,Maize (white),223.39,0.0,181.67,1.0,3.0,1.0,54.00984529978175,415.721739130435,11.5,103292.0,228.46,173.45,218.96,0,630.16
2022-05-01,Kano,Maize (white),218.66,54.7,175.0,6.0,25.0,17.0,56.19860475604872,415.95,13.0,103292.0,223.39,228.46,173.45,0,744.4024999999999
2022-06-01,Kano,Maize (white),219.97,148.4,183.57,3.0,6.0,0.0,57.34963687058611,415.638095238095,13.0,103292.0,218.66,223.39,228.46,0,599.9975
2022-09-01,Kano,Maize (white),217.15,186.1,207.5,1.0,4.0,2.0,60.53336178695896,435.570454545455,15.5,103292.0,219.97,218.66,223.39,1,830.622
2022-10-01,Kano,Maize (white),224.95,8.0,210.14,7.0,20.0,1.0,61.27575164893462,440.846842105263,16.5,103292.0,217.15,219.97,218.66,1,874.4875
2022-11-01,Kano,Maize (white),219.71,0.0,205.08,6.0,22.0,2.0,62.13274253470877,445.581363636364,16.5,103292.0,224.95,217.15,219.97,0,876.3266666666667
2022-12-01,Kano,Maize (white),216.83,0.0,163.57,3.0,8.0,0.0,63.30567891626104,450.7075,16.5,103292.0,219.71,224.95,217.15,0,802.0833333333334
2023-01-01,Kano,Maize (white),197.6,0.0,286.36,4.0,13.0,1.0,64.62497365041287,460.992857142857,18.0,50000.0,216.83,219.71,224.95,0,1028.9
2019-02-01,Kano,Maize (yellow),91.54,0.0,145.0,4.0,8.0,5.0,32.31516990413986,306.768181818182,13.5,100000.0,,,,0,170.54999999999998
2019-03-01,Kano,Maize (yellow),91.83,0.0,145.21,7.0,20.0,1.0,32.59888232109586,306.923809523809,13.5,100000.0,91.54,,,0,323.0575
2019-04-01,Kano,Maize (yellow),90.84,0.0,145.35,1.0,1.0,0.0,32.96924854970434,306.9625,13.5,100000.0,91.83,91.54,,0,561.2800000000001
2019-08-01,Kano,Maize (yellow),79.96,304.7,143.13,1.0,1.0,0.0,34.734527002225306,306.9325,13.5,100000.0,90.84,91.83,91.54,1,318.5225
2020-01-01,Kano,Maize (yellow),93.71,0.0,154.3,1.0,4.0,0.0,36.812397630132914,306.959090909091,11.5,139963.58,79.96,90.84,91.83,0,411.355
2020-03-01,Kano,Maize (yellow),99.2,0.0,77.6,1.0,4.0,0.0,37.481102840215385,326.625,11.5,139963.58,93.71,79.96,90.84,0,520.0666666666667
2020-04-01,Kano,Maize (yellow),110.38,0.0,44.56,0.0,0.0,0.0,37.9233521464319,361.0,11.5,139963.58,99.2,93.71,79.96,0,566.918
2020-07-01,Kano,Maize (yellow),157.23,321.5,104.82,3.0,8.0,0.0,39.62735749167914,377.190476190476,11.5,139963.58,110.38,99.2,93.71,0,489.5925
2020-08-01,Kano,Maize (yellow),195.31,305.2,108.46,2.0,5.0,0.0,40.29077058769372,381.0,11.5,139963.58,157.23,110.38,99.2,1,480.09666666666664
2020-10-01,Kano,Maize (yellow),139.18,47.6,97.43,7.0,12.0,2.0,41.85171580887585,381.0,11.5,139963.58,195.31,157.23,110.38,1,598.48
2020-11-01,Kano,Maize (yellow),137.89,0.0,103.49,4.0,15.0,5.0,42.70714863016171,381.0,11.5,139963.58,139.18,195.31,157.23,0,601.564
2021-02-01,Kano,Maize (yellow),200.78,0.0,150.98,3.0,8.0,1.0,45.22095528386746,381.0,11.5,98313.0,137.89,139.18,195.31,0,867.5933333333332
2021-04-01,Kano,Maize (yellow),201.42,0.0,157.11,1.0,3.0,0.0,46.539011778782914,381.0,11.5,98313.0,200.78,137.89,139.18,0,199.14999999999998
2021-06-01,Kano,Maize (yellow),227.27,67.1,177.36,1.0,1.0,0.0,47.55242547867445,410.119047619048,11.5,98313.0,201.42,200.78,137.89,0,224.4
2021-07-01,Kano,Maize (yellow),251.61,310.3,182.23,2.0,6.0,2.0,47.96168636228288,410.121,11.5,98313.0,227.27,201.42,200.78,0,688.1166666666668
2021-09-01,Kano,Maize (yellow),218.28,161.7,160.83,3.0,5.0,1.0,49.080033489473074,410.795454545455,11.5,98313.0,251.61,227.27,201.42,1,960.9266666666666
2021-10-01,Kano,Maize (yellow),174.85,9.4,168.87,3.0,12.0,0.0,49.52636692676681,411.247368421053,11.5,98313.0,218.28,251.61,227.27,1,509.36
2022-01-01,Kano,Maize (yellow),226.67,0.0,171.67,4.0,9.0,0.0,51.98456582677321,415.96,11.5,103292.0,174.85,218.28,251.61,0,772.5566666666667
2022-02-01,Kano,Maize (yellow),226.67,0.0,175.56,2.0,2.0,0.0,52.95831709947901,416.95,11.5,103292.0,226.67,174.85,218.28,0,623.3766666666667
2022-03-01,Kano,Maize (yellow),238.48,0.0,181.67,1.0,3.0,1.0,54.00984529978175,415.721739130435,11.5,103292.0,226.67,226.67,174.85,0,630.16
2022-05-01,Kano,Maize (yellow),229.69,54.7,175.0,6.0,25.0,17.0,56.19860475604872,415.95,13.0,103292.0,238.48,226.67,226.67,0,744.4024999999999
2022-06-01,Kano,Maize (yellow),237.32,148.4,183.57,3.0,6.0,0.0,57.34963687058611,415.638095238095,13.0,103292.0,229.69,238.48,226.67,0,599.9975
2022-07-01,Kano,Maize (yellow),234.15,167.9,196.71,4.0,9.0,0.0,58.52132236966296,417.260526315789,15.5,103292.0,237.32,229.69,238.48,0,1144.34
2022-08-01,Kano,Maize (yellow),218.68,261.7,200.29,2.0,8.0,0.0,59.67781591027701,426.060869565217,15.5,103292.0,234.15,237.32,229.69,1,733.2800000000001
2022-09-01,Kano,Maize (yellow),238.66,186.1,207.5,1.0,4.0,2.0,60.53336178695896,435.570454545455,15.5,103292.0,218.68,234.15,237.32,1,830.622
2022-10-01,Kano,Maize (yellow),245.39,8.0,210.14,7.0,20.0,1.0,61.27575164893462,440.846842105263,16.5,103292.0,238.66,218.68,234.15,1,874.4875
2018-01-01,Kano,Rice (imported),793.0,0.0,182.14,1.0,3.0,0.0,28.23902306591581,305.777272727273,14.0,4102.36,,,,0,533.3000000000001
2019-04-01,Kano,Rice (imported),935.0,0.0,145.35,1.0,1.0,0.0,32.96924854970434,306.9625,13.5,64.0,793.0,,,0,561.2800000000001
2019-09-01,Kano,Rice (imported),974.0,20.3,152.31,1.0,1.0,0.0,35.18630444433154,306.919047619048,13.5,64.0,935.0,793.0,,0,546.855
2019-11-01,Kano,Rice (imported),964.0,0.0,153.24,4.0,4.0,0.0,36.10126523865869,306.9475,13.5,64.0,974.0,935.0,793.0,1,762.5
2019-12-01,Kano,Rice (imported),970.0,0.0,163.17,0.0,0.0,0.0,36.45282994901772,306.95,13.5,64.0,964.0,974.0,935.0,1,742.0
2020-04-01,Kano,Rice (imported),1120.0,0.0,44.56,0.0,0.0,0.0,37.9233521464319,361.0,11.5,2751.48,970.0,964.0,974.0,0,566.918
2020-05-01,Kano,Rice (imported),1076.26,15.5,71.22,0.0,0.0,0.0,38.46147827781915,361.0,11.5,2751.48,1120.0,970.0,964.0,0,596.765
2020-06-01,Kano,Rice (imported),1305.04,132.1,97.62,2.0,2.0,0.0,39.03218549590661,361.0,11.5,2751.48,1076.26,1120.0,970.0,0,993.7149999999999
2020-10-01,Kano,Rice (imported),1310.35,47.6,97.43,7.0,12.0,2.0,41.85171580887585,381.0,11.5,2751.48,1305.04,1076.26,1120.0,1,598.48
2020-11-01,Kano,Rice (imported),1357.07,0.0,103.49,4.0,15.0,5.0,42.70714863016171,381.0,11.5,2751.48,1310.35,1305.04,1076.26,1,601.564
2021-01-01,Kano,Rice (imported),1402.68,0.0,132.77,1.0,4.0,1.0,44.38346071661714,381.0,11.5,2978.0,1357.07,1310.35,1305.04,0,856.2766666666666
2021-02-01,Kano,Rice (imported),1408.25,0.0,150.98,3.0,8.0,1.0,45.22095528386746,381.0,11.5,2978.0,1402.68,1357.07,1310.35,0,867.5933333333332
2021-03-01,Kano,Rice (imported),1367.96,0.0,158.57,3.0,3.0,0.0,46.08224824651265,381.0,11.5,2978.0,1408.25,1402.68,1357.07,0,726.0566666666667
2021-09-01,Kano,Rice (imported),1733.23,161.7,160.83,3.0,5.0,1.0,49.080033489473074,410.795454545455,11.5,2978.0,1367.96,1408.25,1402.68,0,960.9266666666666
2021-11-01,Kano,Rice (imported),1819.0,13.0,168.87,3.0,8.0,0.0,50.05640833709624,411.738636363636,11.5,2978.0,1733.23,1367.96,1408.25,1,964.8166666666666
2022-01-01,Kano,Rice (imported),1415.0,0.0,171.67,4.0,9.0,0.0,51.98456582677321,415.96,11.5,2973.0,1819.0,1733.23,1367.96,0,772.5566666666667
2022-02-01,Kano,Rice (imported),1415.0,0.0,175.56,2.0,2.0,0.0,52.95831709947901,416.95,11.5,2973.0,1415.0,1819.0,1733.23,0,623.3766666666667
2022-03-01,Kano,Rice (imported),1428.61,0.0,181.67,1.0,3.0,1.0,54.00984529978175,415.721739130435,11.5,2973.0,1415.0,1415.0,1819.0,0,630.16
2022-04-01,Kano,Rice (imported),1421.3,0.0,171.56,5.0,17.0,3.0,55.088657493351896,415.526315789474,13.0,2973.0,1428.61,1415.0,1415.0,0,1119.4566666666667
2022-05-01,Kano,Rice (imported),1426.32,54.7,175.0,6.0,25.0,17.0,56.19860475604872,415.95,13.0,2973.0,1421.3,1428.61,1415.0,0,744.4024999999999
2022-07-01,Kano,Rice (imported),1941.03,167.9,196.71,4.0,9.0,0.0,58.52132236966296,417.260526315789,15.5,2973.0,1426.32,1421.3,1428.61,0,1144.34
2022-09-01,Kano,Rice (imported),1677.2,186.1,207.5,1.0,4.0,2.0,60.53336178695896,435.570454545455,15.5,2973.0,1941.03,1426.32,1421.3,0,830.622
2022-10-01,Kano,Rice (imported),1664.19,8.0,210.14,7.0,20.0,1.0,61.27575164893462,440.846842105263,16.5,2973.0,1677.2,1941.03,1426.32,1,874.4875
2022-11-01,Kano,Rice (imported),1628.3,0.0,205.08,6.0,22.0,2.0,62.13274253470877,445.581363636364,16.5,2973.0,1664.19,1677.2,1941.03,1,876.3266666666667
2023-01-01,Kano,Rice (imported),1699.0,0.0,286.36,4.0,13.0,1.0,64.62497365041287,460.992857142857,18.0,635.4,1628.3,1664.19,1677.2,0,1028.9
2019-03-01,Kano,Rice (local),719.0,0.0,145.21,7.0,20.0,1.0,32.59888232109586,306.923809523809,13.5,4.13,,,,0,323.0575
2019-04-01,Kano,Rice (local),658.0,0.0,145.35,1.0,1.0,0.0,32.96924854970434,306.9625,13.5,64.0,719.0,,,0,561.2800000000001
2019-08-01,Kano,Rice (local),684.0,304.7,143.13,1.0,1.0,0.0,34.734527002225306,306.9325,13.5,4.13,658.0,719.0,,0,318.5225
2019-09-01,Kano,Rice (local),683.0,20.3,152.31,1.0,1.0,0.0,35.18630444433154,306.919047619048,13.5,4.13,684.0,658.0,719.0,0,546.855
2019-10-01,Kano,Rice (local),698.0,24.7,144.75,1.0,4.0,0.0,35.655395771336515,306.963636363636,13.5,100000.0,683.0,684.0,658.0,1,393.305
2020-01-01,Kano,Rice (local),729.0,0.0,154.3,1.0,4.0,0.0,36.812397630132914,306.959090909091,11.5,139963.58,698.0,683.0,684.0,0,411.355
2020-02-01,Kano,Rice (local),680.0,0.0,134.93,5.0,13.0,5.0,37.13155858239642,306.955,11.5,139963.58,729.0,698.0,683.0,0,385.71500000000003
2020-03-01,Kano,Rice (local),818.0,0.0,77.6,1.0,4.0,0.0,37.481102840215385,326.625,11.5,10.79,680.0,729.0,698.0,0,520.0666666666667
2020-04-01,Kano,Rice (local),875.33,0.0,44.56,0.0,0.0,0.0,37.9233521464319,361.0,11.5,10.79,818.0,680.0,729.0,0,566.918
2020-07-01,Kano,Rice (local),1033.06,321.5,104.82,3.0,8.0,0.0,39.62735749167914,377.190476190476,11.5,10.79,875.33,818.0,680.0,0,489.5925
2020-08-01,Kano,Rice (local),1057.87,305.2,108.46,2.0,5.0,0.0,40.29077058769372,381.0,11.5,139963.58,1033.06,875.33,818.0,0,480.09666666666664
2020-09-01,Kano,Rice (local),1087.43,171.2,99.18,2.0,2.0,0.0,41.04844910280459,381.0,11.5,10.79,1057.87,1033.06,875.33,0,595.3000000000001
2020-10-01,Kano,Rice (local),809.65,47.6,97.43,7.0,12.0,2.0,41.85171580887585,381.0,11.5,139963.58,1087.43,1057.87,1033.06,1,598.48
2020-11-01,Kano,Rice (local),801.43,0.0,103.49,4.0,15.0,5.0,42.70714863016171,381.0,11.5,10.79,809.65,1087.43,1057.87,1,601.564
2020-12-01,Kano,Rice (local),822.84,0.0,121.19,4.0,12.0,1.0,43.583902425708985,381.0,11.5,10.79,801.43,809.65,1087.43,1,716.5150000000001
2021-01-01,Kano,Rice (local),988.16,0.0,132.77,1.0,4.0,1.0,44.38346071661714,381.0,11.5,98313.0,822.84,801.43,809.65,0,856.2766666666666
2021-02-01,Kano,Rice (local),993.75,0.0,150.98,3.0,8.0,1.0,45.22095528386746,381.0,11.5,10.79,988.16,822.84,801.43,0,867.5933333333332
2021-05-01,Kano,Rice (local),965.74,87.6,166.13,4.0,13.0,0.0,47.02966679648189,400.126666666667,11.5,98313.0,993.75,988.16,822.84,0,573.095
2021-07-01,Kano,Rice (local),1024.29,310.3,182.23,2.0,6.0,2.0,47.96168636228288,410.121,11.5,10.79,965.74,993.75,988.16,0,688.1166666666668
2021-09-01,Kano,Rice (local),931.27,161.7,160.83,3.0,5.0,1.0,49.080033489473074,410.795454545455,11.5,98313.0,1024.29,965.74,993.75,0,960.9266666666666
2021-10-01,Kano,Rice (local),843.87,9.4,168.87,3.0,12.0,0.0,49.52636692676681,411.247368421053,11.5,98313.0,931.27,1024.29,965.74,1,509.36
2021-11-01,Kano,Rice (local),902.0,13.0,168.87,3.0,8.0,0.0,50.05640833709624,411.738636363636,11.5,98313.0,843.87,931.27,1024.29,1,964.8166666666666
2022-04-01,Kano,Rice (local),1104.0,0.0,171.56,5.0,17.0,3.0,55.088657493351896,415.526315789474,13.0,10.79,902.0,843.87,931.27,0,1119.4566666666667
2022-05-01,Kano,Rice (local),1102.94,54.7,175.0,6.0,25.0,17.0,56.19860475604872,415.95,13.0,10.79,1104.0,902.0,843.87,0,744.4024999999999
2022-06-01,Kano,Rice (local),1174.7,148.4,183.57,3.0,6.0,0.0,57.34963687058611,415.638095238095,13.0,10.79,1102.94,1104.0,902.0,0,599.9975
2022-07-01,Kano,Rice (local),1257.84,167.9,196.71,4.0,9.0,0.0,58.52132236966296,417.260526315789,15.5,103292.0,1174.7,1102.94,1104.0,0,1144.34
2022-08-01,Kano,Rice (local),1247.88,261.7,200.29,2.0,8.0,0.0,59.67781591027701,426.060869565217,15.5,103292.0,1257.84,1174.7,1102.94,0,733.2800000000001
2022-09-01,Kano,Rice (local),1293.43,186.1,207.5,1.0,4.0,2.0,60.53336178695896,435.570454545455,15.5,10.79,1247.88,1257.84,1174.7,0,830.622
2022-10-01,Kano,Rice (local),1363.42,8.0,210.14,7.0,20.0,1.0,61.27575164893462,440.846842105263,16.5,103292.0,1293.43,1247.88,1257.84,1,874.4875
2022-12-01,Kano,Rice (local),1364.52,0.0,163.57,3.0,8.0,0.0,63.30567891626104,450.7075,16.5,10.79,1363.42,1293.43,1247.88,1,802.0833333333334
2023-01-01,Kano,Rice (local),1369.0,0.0,286.36,4.0,13.0,1.0,64.62497365041287,460.992857142857,18.0,0.0,1364.52,1363.42,1293.43,0,1028.9
2017-05-01,Kano,Yam,560.0,48.1,145.4,0.0,0.0,0.0,25.89868834704662,305.538095238095,14.0,1.0,,,,0,560.0
2017-11-01,Kano,Yam,677.0,0.0,144.93,5.0,12.0,3.0,27.83237432580729,305.904545454545,14.0,1.0,560.0,,,0,677.0
2017-12-01,Kano,Yam,688.0,0.0,165.0,0.0,0.0,0.0,27.994536682310947,306.313888888889,14.0,1.0,677.0,560.0,,0,688.0
2018-01-01,Kano,Yam,701.0,0.0,182.14,1.0,3.0,0.0,28.23902306591581,305.777272727273,14.0,15.0,688.0,677.0,560.0,0,533.3000000000001
2018-05-01,Kano,Yam,826.0,109.0,144.87,2.0,4.0,0.0,29.381495094635017,305.82619047619,14.0,15.0,701.0,688.0,677.0,0,826.0
